  9.4998626E-01  1.3734851E-05  2.2773194E-10  4.3302863E-15  9.4428398E-20  2.3614675E-24  6.7725672E-29  2.2275016E-33  8.4018720E-38  3.6343559E-42  1.8029023E-46  1.0256698E-50  6.6917392E-55  5.0068097E-59  4.2960942E-63  4.2274898E-67  4.7707581E-71  6.1742308E-75  9.1636599E-79  1.5597361E-82  3.0445557E-86  6.8154225E-90  1.7496544E-93  5.1511288E-97  1.7391963-100  6.7342751-104  2.9903245-107  1.5227964-110  8.8932691-114  5.9563070-117  4.5748614-120  4.0297199-123  4.0706881-126  4.7156985-129  6.2649885-132  9.5453221-135  1.6678499-137  3.3420161-140  7.6799110-143  2.0239505-145  6.1170165-148  2.1201404-150  8.4272459-153  3.8414211-155  2.0081913-157  1.2039361-159  8.2772683-162
  4.0857726E-01  2.2086292E-01  1.2029648E-01  6.6017759E-02  3.6503995E-02  2.0336794E-02  1.1414938E-02  6.4549884E-03  3.6772741E-03  2.1102881E-03  1.2199020E-03  7.1035408E-04  4.1668385E-04  2.4622514E-04  1.4657433E-04  8.7898350E-05  5.3099145E-05  3.2311146E-05  1.9803133E-05  1.2222815E-05  7.5958368E-06  4.7514113E-06  2.9904699E-06  1.8927375E-06  1.2038025E-06  7.6859872E-07  4.9196973E-07  3.1513269E-07  2.0153295E-07  1.2829095E-07  8.0998100E-08  5.0500423E-08  3.0950486E-08  1.8575168E-08  1.0900969E-08  6.2737977E-09  3.5714973E-09  2.0383957E-09  1.1838935E-09  7.0847768E-10  4.4006922E-10  2.8424356E-10  1.9046567E-10  1.3179239E-10  9.3679335E-11  6.8075304E-11  5.0377005E-11
  4.0886271E-01  2.2081196E-01  1.2015839E-01  6.5882251E-02  3.6396507E-02  2.0259043E-02  1.1361429E-02  6.4192500E-03  3.6538554E-03  2.0951330E-03  1.2101745E-03  7.0414190E-04  4.1272720E-04  2.4370725E-04  1.4497124E-04  8.6876163E-05  5.2445911E-05  3.1892554E-05  1.9534087E-05  1.2049345E-05  7.4836499E-06  4.6786573E-06  2.9431842E-06  1.8619629E-06  1.1837710E-06  7.5558103E-07  4.8354410E-07  3.0971935E-07  1.9809636E-07  1.2614886E-07  7.9698461E-08  4.9742529E-08  3.0533553E-08  1.8365310E-08  1.0810150E-08  6.2461080E-09  3.5735353E-09  2.0518819E-09  1.1998990E-09  7.2325024E-10  4.5240930E-10  2.9406474E-10  1.9809013E-10  1.3763854E-10  9.8138768E-11  7.1474294E-11  5.2972860E-11
  4.0913686E-01  2.2076206E-01  1.2002494E-01  6.5751581E-02  3.6293002E-02  2.0184260E-02  1.1310017E-02  6.3849458E-03  3.6313978E-03  2.0806131E-03  1.2008629E-03  6.9820042E-04  4.0894604E-04  2.4130289E-04  1.4344155E-04  8.5901467E-05  5.1823446E-05  3.1493937E-05  1.9278041E-05  1.1884358E-05  7.3770103E-06  4.6095400E-06  2.8982868E-06  1.8327582E-06  1.1647713E-06  7.4324022E-07  4.7556077E-07  3.0459307E-07  1.9484416E-07  1.2412346E-07  7.8471178E-08  4.9028359E-08  3.0142253E-08  1.8170025E-08  1.0727429E-08  6.2228983E-09  3.5781071E-09  2.0668653E-09  1.2168345E-09  7.3862553E-10  4.6515207E-10  3.0416089E-10  2.0590545E-10  1.4361904E-10  1.0269394E-10  7.4942294E-11  5.5619002E-11
  4.0940017E-01  2.2071321E-01  1.1989593E-01  6.5625543E-02  3.6193305E-02  2.0112310E-02  1.1260603E-02  6.3520059E-03  3.6098529E-03  2.0666956E-03  1.1919453E-03  6.9251496E-04  4.0533062E-04  2.3900563E-04  1.4198104E-04  8.4971479E-05  5.1229919E-05  3.1114091E-05  1.9034199E-05  1.1727326E-05  7.2755716E-06  4.5438300E-06  2.8556259E-06  1.8050230E-06  1.1467371E-06  7.3153270E-07  4.6799130E-07  2.9973550E-07  1.9176467E-07  1.2220748E-07  7.7311876E-08  4.8355376E-08  2.9775182E-08  1.7988573E-08  1.0652427E-08  6.2039749E-09  3.5851061E-09  2.0832802E-09  1.2346553E-09  7.5457119E-10  4.7827373E-10  3.1451436E-10  2.1389858E-10  1.4972417E-10  1.0733761E-10  7.8473879E-11  5.8311343E-11
  4.0965312E-01  2.2066537E-01  1.1977119E-01  6.5503946E-02  3.6097250E-02  2.0043064E-02  1.1213093E-02  6.3203646E-03  3.5891758E-03  2.0533500E-03  1.1834011E-03  6.8707186E-04  4.0187191E-04  2.3680952E-04  1.4058579E-04  8.4083625E-05  5.0663638E-05  3.0751901E-05  1.8801829E-05  1.1577769E-05  7.1790146E-06  4.4813164E-06  2.8150618E-06  1.7786648E-06  1.1296073E-06  7.2041833E-07  4.6080944E-07  2.9512965E-07  1.8884709E-07  1.2039418E-07  7.6216467E-08  4.7721189E-08  2.9430998E-08  1.7820232E-08  1.0584767E-08  6.1891375E-09  3.5944189E-09  2.1010556E-09  1.2533130E-09  7.7105264E-10  4.9174902E-10  3.2510659E-10  2.2205580E-10  1.5594379E-10  1.1206223E-10  8.2063414E-11  6.1045643E-11
  4.0989615E-01  2.2061855E-01  1.1965057E-01  6.5386607E-02  3.6004681E-02  1.9976401E-02  1.1167399E-02  6.2899600E-03  3.5693237E-03  2.0405474E-03  1.1752111E-03  6.8185832E-04  3.9856147E-04  2.3470899E-04  1.3925214E-04  8.3235508E-05  5.0123031E-05  3.0406337E-05  1.8580253E-05  1.1435237E-05  7.0870437E-06  4.4218036E-06  2.7764652E-06  1.7535983E-06  1.1133256E-06  7.0985997E-07  4.5399092E-07  2.9075981E-07  1.8608136E-07  1.1867727E-07  7.5181114E-08  4.7123536E-08  2.9108420E-08  1.7664302E-08  1.0524075E-08  6.1781823E-09  3.6059275E-09  2.1201170E-09  1.2727569E-09  7.8803377E-10  5.0555174E-10  3.3591842E-10  2.3036305E-10  1.6226753E-10  1.1686012E-10  8.5705150E-11  6.3817582E-11
  4.1018419E-01  2.2056189E-01  1.1950655E-01  6.5246842E-02  3.5894577E-02  1.9897203E-02  1.1113169E-02  6.2539102E-03  3.5458073E-03  2.0253951E-03  1.1655261E-03  6.7569813E-04  3.9465296E-04  2.3223082E-04  1.3767983E-04  8.2236298E-05  4.9486532E-05  2.9999734E-05  1.8319700E-05  1.1267735E-05  6.9790239E-06  4.3519467E-06  2.7311862E-06  1.7242089E-06  1.0942472E-06  6.9749577E-07  4.4601167E-07  2.8565019E-07  1.8285072E-07  1.1667458E-07  7.3976022E-08  4.6430401E-08  2.8736816E-08  1.7487271E-08  1.0457974E-08  6.1696839E-09  3.6230544E-09  2.1454073E-09  1.2978644E-09  8.0971491E-10  5.2307061E-10  3.4959220E-10  2.4084438E-10  1.7023278E-10  1.2289578E-10  9.0281840E-11  6.7298360E-11
  4.1045840E-01  2.2050673E-01  1.1936834E-01  6.5113051E-02  3.5789341E-02  1.9821601E-02  1.1061457E-02  6.2195700E-03  3.5234281E-03  2.0109890E-03  1.1563264E-03  6.6985166E-04  3.9094656E-04  2.2988263E-04  1.3619112E-04  8.1290894E-05  4.8884729E-05  2.9615558E-05  1.8073680E-05  1.1109679E-05  6.8771610E-06  4.2861130E-06  2.6885417E-06  1.6965471E-06  1.0763020E-06  6.8587415E-07  4.3851752E-07  2.8085569E-07  1.7982297E-07  1.1480084E-07  7.2851430E-08  4.5786374E-08  2.8394353E-08  1.7327035E-08  1.0401320E-08  6.1664415E-09  3.6431319E-09  2.1724012E-09  1.3239936E-09  8.3203163E-10  5.4099716E-10  3.6353395E-10  2.5150542E-10  1.7832063E-10  1.2901635E-10  9.4918155E-11  7.0821536E-11
  4.1071950E-01  2.2045306E-01  1.1923568E-01  6.4984945E-02  3.5688727E-02  1.9749404E-02  1.1012128E-02  6.1868441E-03  3.5021208E-03  1.9972853E-03  1.1475827E-03  6.6429962E-04  3.8742957E-04  2.2765612E-04  1.3478056E-04  8.0395744E-05  4.8315298E-05  2.9252285E-05  1.7841196E-05  1.0960412E-05  6.7810219E-06  4.2240167E-06  2.6483429E-06  1.6704880E-06  1.0594078E-06  6.7494082E-07  4.3147289E-07  2.7635318E-07  1.7698324E-07  1.1304663E-07  7.1801504E-08  4.5187936E-08  2.8078967E-08  1.7182415E-08  1.0353444E-08  6.1680658E-09  3.6659223E-09  2.2009442E-09  1.3510384E-09  8.5490898E-10  5.5927756E-10  3.7770467E-10  2.6231774E-10  1.8651024E-10  1.3520646E-10  9.9602667E-11  7.4378554E-11
  4.1096816E-01  2.2040084E-01  1.1910833E-01  6.4862259E-02  3.5592507E-02  1.9680441E-02  1.0965056E-02  6.1556450E-03  3.4818259E-03  1.9842439E-03  1.1392685E-03  6.5902441E-04  3.8409045E-04  2.2554373E-04  1.3344322E-04  7.9547625E-05  4.7776133E-05  2.8908536E-05  1.7621342E-05  1.0819340E-05  6.6902154E-06  4.1653998E-06  2.6104194E-06  1.6459192E-06  1.0434899E-06  6.6464677E-07  4.2484561E-07  2.7212169E-07  1.7431801E-07  1.1140337E-07  7.0820910E-08  4.4631842E-08  2.7788736E-08  1.7052293E-08  1.0313698E-08  6.1741749E-09  3.6911885E-09  2.2308804E-09  1.3788917E-09  8.7827121E-10  5.7785746E-10  3.9206506E-10  2.7325273E-10  1.9478065E-10  1.4145067E-10  1.0432392E-10  7.7960842E-11
  4.1120503E-01  2.2035007E-01  1.1898607E-01  6.4744742E-02  3.5500469E-02  1.9614547E-02  1.0920123E-02  6.1258910E-03  3.4624877E-03  1.9718275E-03  1.1313590E-03  6.5400974E-04  3.8091853E-04  2.2353849E-04  1.3217455E-04  7.8743570E-05  4.7265296E-05  2.8583045E-05  1.7413289E-05  1.0685918E-05  6.6043833E-06  4.1100261E-06  2.5746153E-06  1.6227374E-06  1.0284806E-06  6.5494717E-07  4.1860626E-07  2.6814205E-07  1.7181490E-07  1.0986318E-07  6.9904714E-08  4.4115076E-08  2.7521854E-08  1.6935608E-08  1.0281462E-08  6.1843959E-09  3.7186966E-09  2.2620553E-09  1.4074471E-09  9.0204317E-10  5.9668307E-10  4.0657629E-10  2.8428220E-10  2.0311127E-10  1.4773380E-10  1.0907065E-10  8.1559998E-11
  4.1143072E-01  2.2030072E-01  1.1886868E-01  6.4632161E-02  3.5412415E-02  1.9551572E-02  1.0877221E-02  6.0975066E-03  3.4440548E-03  1.9600017E-03  1.1238314E-03  6.4924064E-04  3.7790401E-04  2.2163401E-04  1.3097039E-04  7.7980864E-05  4.6781018E-05  2.8274656E-05  1.7216281E-05  1.0559650E-05  6.5231989E-06  4.0576805E-06  2.5407885E-06  1.6008491E-06  1.0143177E-06  6.4580121E-07  4.1272805E-07  2.6439675E-07  1.6946259E-07  1.0841883E-07  6.9048377E-08  4.3634842E-08  2.7276637E-08  1.6831359E-08  1.0256139E-08  6.1983667E-09  3.7482170E-09  2.2943165E-09  1.4365994E-09  9.2615057E-10  6.1570126E-10  4.2120008E-10  2.9537837E-10  2.1148180E-10  1.5404095E-10  1.1383184E-10  8.5167785E-11
  4.1164579E-01  2.2025278E-01  1.1875597E-01  6.4524296E-02  3.5328157E-02  1.9491375E-02  1.0836248E-02  6.0704210E-03  3.4264793E-03  1.9487345E-03  1.1166645E-03  6.4470321E-04  3.7503781E-04  2.1982437E-04  1.2982689E-04  7.7257003E-05  4.6321666E-05  2.7982304E-05  1.7029620E-05  1.0440080E-05  6.4463628E-06  4.0081656E-06  2.5088090E-06  1.5801683E-06  1.0009447E-06  6.3717152E-07  4.0718640E-07  2.6086975E-07  1.6725069E-07  1.0706366E-07  6.8247701E-08  4.3188542E-08  2.7051505E-08  1.6738598E-08  1.0237160E-08  6.2157377E-09  3.7795265E-09  2.3275147E-09  1.4662456E-09  9.5052079E-10  6.3486019E-10  4.3589913E-10  3.0651424E-10  2.1987257E-10  1.6035767E-10  1.1859678E-10  8.8776226E-11
  4.1188364E-01  2.2019870E-01  1.1863032E-01  6.4404323E-02  3.5234567E-02  1.9424580E-02  1.0790827E-02  6.0404214E-03  3.4070289E-03  1.9362751E-03  1.1087452E-03  6.3969294E-04  3.7187507E-04  2.1782880E-04  1.2856669E-04  7.6459750E-05  4.5816041E-05  2.7660688E-05  1.6824392E-05  1.0308691E-05  6.3619798E-06  3.9538187E-06  2.4737296E-06  1.5574969E-06  9.8629451E-07  6.2772495E-07  4.0112585E-07  2.5701712E-07  1.6483857E-07  1.0558944E-07  6.7380090E-08  4.2708267E-08  2.6812632E-08  1.6643848E-08  1.0222333E-08  6.2398129E-09  3.8179651E-09  2.3671741E-09  1.5012681E-09  9.7914553E-10  6.5728768E-10  4.5306787E-10  3.1950093E-10  2.2964659E-10  1.6770907E-10  1.2413815E-10  9.2970064E-11
  4.1210860E-01  2.2014648E-01  1.1851049E-01  6.4290162E-02  3.5145633E-02  1.9361179E-02  1.0747756E-02  6.0119984E-03  3.3886161E-03  1.9244898E-03  1.1012601E-03  6.3496084E-04  3.6889001E-04  2.1594659E-04  1.2737884E-04  7.5708739E-05  4.5340033E-05  2.7358092E-05  1.6631416E-05  1.0185218E-05  6.2827278E-06  3.9028071E-06  2.4408233E-06  1.5362440E-06  9.7257084E-07  6.1888318E-07  3.9545905E-07  2.5341952E-07  1.6259023E-07  1.0421905E-07  6.6577124E-08  4.2267252E-08  2.6596847E-08  1.6562154E-08  1.0214571E-08  6.2675408E-09  3.8582108E-09  2.4076889E-09  1.5366731E-09  1.0079242E-09  6.7976178E-10  4.7023511E-10  3.3246661E-10  2.3939358E-10  1.7503353E-10  1.2965514E-10  9.7142852E-11
  4.1232142E-01  2.2009609E-01  1.1839620E-01  6.4181528E-02  3.5061116E-02  1.9300989E-02  1.0706903E-02  5.9850626E-03  3.3711808E-03  1.9133386E-03  1.0941828E-03  6.3048970E-04  3.6607142E-04  2.1417047E-04  1.2625863E-04  7.5000915E-05  4.4891658E-05  2.7073226E-05  1.6449849E-05  1.0069112E-05  6.2082461E-06  3.8548936E-06  2.4099342E-06  1.5163067E-06  9.5970585E-07  6.1060148E-07  3.9015659E-07  2.5005769E-07  1.6049313E-07  1.0294441E-07  6.5833657E-08  4.1862267E-08  2.6402152E-08  1.6492289E-08  1.0213115E-08  6.2984437E-09  3.8999529E-09  2.4488499E-09  1.5723159E-09  1.0367552E-09  7.0221020E-10  4.8734909E-10  3.4537395E-10  2.4908646E-10  1.8231122E-10  1.3513314E-10  1.0128374E-10
  4.1252279E-01  2.2004751E-01  1.1828722E-01  6.4078148E-02  3.4980788E-02  1.9243839E-02  1.0668148E-02  5.9595304E-03  3.3546665E-03  1.9027841E-03  1.0874890E-03  6.2626353E-04  3.6340893E-04  2.1249374E-04  1.2520171E-04  7.4333461E-05  4.4469091E-05  2.6804904E-05  1.6278920E-05  9.9598664E-06  6.1382042E-06  3.8098614E-06  2.3809195E-06  1.4975910E-06  9.4763755E-07  6.0283898E-07  3.8519157E-07  2.4691400E-07  1.5853581E-07  1.0175813E-07  6.5144970E-08  4.1490340E-08  2.6226696E-08  1.6433109E-08  1.0217259E-08  6.3320744E-09  3.9429000E-09  2.4904611E-09  1.6080614E-09  1.0655436E-09  7.2456574E-10  5.0436180E-10  3.5818844E-10  2.5870021E-10  1.8952390E-10  1.4055872E-10  1.0538277E-10
  4.1271338E-01  2.2000071E-01  1.1818330E-01  6.3979769E-02  3.4904437E-02  1.9189570E-02  1.0631377E-02  5.9353241E-03  3.3390212E-03  1.8927919E-03  1.0811559E-03  6.2226763E-04  3.6089302E-04  2.1091022E-04  1.2420411E-04  7.3703804E-05  4.4070664E-05  2.6552041E-05  1.6117923E-05  9.8570224E-06  6.0723011E-06  3.7675131E-06  2.3536495E-06  1.4800113E-06  9.3630955E-07  5.9555852E-07  3.8053957E-07  2.4397244E-07  1.5670782E-07  1.0065346E-07  6.4506748E-08  4.1148746E-08  2.6068778E-08  1.6383561E-08  1.0226343E-08  6.3680150E-09  3.9867791E-09  2.5323389E-09  1.6437829E-09  1.0942006E-09  7.4676567E-10  5.2122855E-10  3.7087798E-10  2.6821162E-10  1.9665465E-10  1.4591946E-10  1.0943073E-10
  4.1289379E-01  2.1995565E-01  1.1808422E-01  6.3886151E-02  3.4831864E-02  1.9138032E-02  1.0596484E-02  5.9123713E-03  3.3241962E-03  1.8833298E-03  1.0751625E-03  6.1848835E-04  3.5851484E-04  2.0941420E-04  1.2326213E-04  7.3109560E-05  4.3694835E-05  2.6313640E-05  1.5966209E-05  9.7601566E-06  6.0102602E-06  3.7276671E-06  2.3280049E-06  1.4634893E-06  9.2567020E-07  5.8872609E-07  3.7617820E-07  2.4121835E-07  1.5499961E-07  9.9624210E-08  6.3915033E-08  4.0834980E-08  2.5926831E-08  1.6342666E-08  1.0239758E-08  6.4058782E-09  4.0313375E-09  2.5743133E-09  1.6793637E-09  1.1226450E-09  7.6875258E-10  5.3790851E-10  3.8341335E-10  2.7759962E-10  2.0368814E-10  1.5120411E-10  1.1341932E-10
  4.1306460E-01  2.1991229E-01  1.1798977E-01  6.3797067E-02  3.4762881E-02  1.9089086E-02  1.0563371E-02  5.8906040E-03  3.3101463E-03  1.8743680E-03  1.0694893E-03  6.1491301E-04  3.5626622E-04  2.0800041E-04  1.2237237E-04  7.2548537E-05  4.3340188E-05  2.6088782E-05  1.5823181E-05  9.6688804E-06  5.9518277E-06  3.6901575E-06  2.3038767E-06  1.4479532E-06  9.1567226E-07  5.8231057E-07  3.7208701E-07  2.3863831E-07  1.5340243E-07  9.8664730E-08  6.3366197E-08  4.0546742E-08  2.5799411E-08  1.6309527E-08  1.0256941E-08  6.4453059E-09  4.0763415E-09  2.6162278E-09  1.7146966E-09  1.1508021E-09  7.9047401E-10  5.5436453E-10  3.9576799E-10  2.8684507E-10  2.1061049E-10  1.5640252E-10  1.1734104E-10
  4.1324657E-01  2.1986535E-01  1.1788844E-01  6.3701667E-02  3.4689087E-02  1.9036772E-02  1.0528007E-02  5.8673731E-03  3.2951614E-03  1.8648159E-03  1.0634461E-03  6.1110662E-04  3.5387358E-04  2.0649687E-04  1.2142661E-04  7.1952495E-05  4.2963587E-05  2.5850120E-05  1.5671446E-05  9.5720944E-06  5.8898984E-06  3.6504235E-06  2.2783314E-06  1.4315144E-06  9.0510059E-07  5.7553243E-07  3.6776906E-07  2.3591910E-07  1.5172254E-07  9.7658777E-08  6.2793899E-08  4.0249345E-08  2.5671348E-08  1.6280397E-08  1.0280224E-08  6.4912915E-09  4.1274221E-09  2.6633014E-09  1.7541698E-09  1.1821635E-09  8.1462072E-10  5.7263351E-10  4.0947025E-10  2.9709113E-10  2.1827725E-10  1.6215695E-10  1.2168026E-10
  4.1341770E-01  2.1982049E-01  1.1779247E-01  6.3611479E-02  3.4619401E-02  1.8987413E-02  1.0494666E-02  5.8454869E-03  3.2810534E-03  1.8558284E-03  1.0577636E-03  6.0752944E-04  3.5162625E-04  2.0508539E-04  1.2053920E-04  7.1393510E-05  4.2610573E-05  2.5626515E-05  1.5529353E-05  9.4815032E-06  5.8319620E-06  3.6132706E-06  2.2544588E-06  1.4161614E-06  8.9523405E-07  5.6921173E-07  3.6374688E-07  2.3338991E-07  1.5016341E-07  9.6728311E-08  6.2267639E-08  3.9979021E-08  2.5558372E-08  1.6259012E-08  1.0306972E-08  6.5384241E-09  4.1785211E-09  2.7099330E-09  1.7930784E-09  1.2129870E-09  8.3830913E-10  5.9053254E-10  4.2288211E-10  3.0711250E-10  2.2577127E-10  1.6777881E-10  1.2591760E-10
  4.1357867E-01  2.1977765E-01  1.1770159E-01  6.3526227E-02  3.4553598E-02  1.8940843E-02  1.0463231E-02  5.8248658E-03  3.2677692E-03  1.8473707E-03  1.0524191E-03  6.0416688E-04  3.4951485E-04  2.0375993E-04  1.1970629E-04  7.0869099E-05  4.2279549E-05  2.5416936E-05  1.5396234E-05  9.3966730E-06  5.7777358E-06  3.5785143E-06  2.2321380E-06  1.4018147E-06  8.8602050E-07  5.6331422E-07  3.5999798E-07  2.3103600E-07  1.4871546E-07  9.5867128E-08  6.1783439E-08  3.9733248E-08  2.5458902E-08  1.6244389E-08  1.0336574E-08  6.5863180E-09  4.2293908E-09  2.7559593E-09  1.8313123E-09  1.2431972E-09  8.6148717E-10  6.0802520E-10  4.3597787E-10  3.1689087E-10  2.3307941E-10  1.7325855E-10  1.3004608E-10
  4.1373009E-01  2.1973676E-01  1.1761556E-01  6.3445649E-02  3.4491464E-02  1.8896904E-02  1.0433592E-02  5.8054351E-03  3.2552594E-03  1.8394106E-03  1.0473916E-03  6.0100545E-04  3.4753071E-04  2.0251495E-04  1.1892431E-04  7.0376973E-05  4.1969040E-05  2.5220431E-05  1.5271475E-05  9.3172054E-06  5.7269607E-06  3.5459853E-06  2.2112582E-06  1.3884019E-06  8.7741232E-07  5.5780861E-07  3.5650185E-07  2.2884396E-07  1.4736993E-07  9.5069578E-08  6.1337682E-08  3.9509739E-08  2.5371506E-08  1.6235640E-08  1.0368479E-08  6.6346297E-09  4.2798121E-09  2.8012374E-09  1.8687763E-09  1.2727299E-09  8.8411051E-10  6.2508073E-10  4.4873596E-10  3.2641097E-10  2.4019073E-10  1.7858832E-10  1.3405997E-10
  4.1387256E-01  2.1969778E-01  1.1753413E-01  6.3369499E-02  3.4432798E-02  1.8855447E-02  1.0405647E-02  5.7871252E-03  3.2434777E-03  1.8319178E-03  1.0426617E-03  5.9803255E-04  3.4566576E-04  2.0134528E-04  1.1818994E-04  6.9915010E-05  4.1677685E-05  2.5036125E-05  1.5154509E-05  9.2427334E-06  5.6793981E-06  3.5155283E-06  2.1917179E-06  1.3758563E-06  8.6936582E-07  5.5266625E-07  3.5323970E-07  2.2680150E-07  1.4611886E-07  9.4330508E-08  6.0927075E-08  3.9306412E-08  2.5294888E-08  1.6231966E-08  1.0402197E-08  6.6830554E-09  4.3295940E-09  2.8456445E-09  1.9053897E-09  1.3015306E-09  9.0614237E-10  6.4167381E-10  4.6113880E-10  3.3566043E-10  2.4709649E-10  1.8376183E-10  1.3795474E-10
  4.1400662E-01  2.1966064E-01  1.1745708E-01  6.3297541E-02  3.4377410E-02  1.8816334E-02  1.0379297E-02  5.7698705E-03  3.2323809E-03  1.8248641E-03  1.0382112E-03  5.9523650E-04  3.4391252E-04  2.0024614E-04  1.1750013E-04  6.9481252E-05  4.1404227E-05  2.4863208E-05  1.5044815E-05  9.1729190E-06  5.6348285E-06  3.4870003E-06  2.1734237E-06  1.3641169E-06  8.6184099E-07  5.4786090E-07  3.5019435E-07  2.2489742E-07  1.4495495E-07  9.3645224E-08  6.0548624E-08  3.9121384E-08  2.5227877E-08  1.6232649E-08  1.0437291E-08  6.7313282E-09  4.3785708E-09  2.8890755E-09  1.9410845E-09  1.3295547E-09  9.2755266E-10  6.5778401E-10  4.7317232E-10  3.4462950E-10  2.5378980E-10  1.8877419E-10  1.4172688E-10
  4.1413279E-01  2.1962527E-01  1.1738417E-01  6.3229551E-02  3.4325119E-02  1.8779433E-02  1.0354451E-02  5.7536094E-03  3.2219283E-03  1.8182230E-03  1.0340229E-03  5.9260636E-04  3.4226398E-04  1.9921304E-04  1.1685203E-04  6.9073874E-05  4.1147496E-05  2.4700929E-05  1.4941907E-05  9.1074491E-06  5.5930489E-06  3.4602690E-06  2.1562894E-06  1.3531273E-06  8.5480091E-07  5.4336839E-07  3.4735000E-07  2.2312140E-07  1.4387152E-07  9.3009431E-08  6.0199598E-08  3.8952942E-08  2.5169419E-08  1.6237049E-08  1.0473376E-08  6.7792171E-09  4.4266028E-09  2.9314441E-09  1.9758060E-09  1.3567669E-09  9.4831834E-10  6.7339600E-10  4.8482619E-10  3.5331111E-10  2.6026581E-10  1.9362202E-10  1.4537399E-10
  4.1425153E-01  2.1959161E-01  1.1731521E-01  6.3165320E-02  3.4275758E-02  1.8744620E-02  1.0331024E-02  5.7382846E-03  3.2120822E-03  1.8119701E-03  1.0300811E-03  5.9013200E-04  3.4071370E-04  1.9824189E-04  1.1624301E-04  6.8691196E-05  4.0906417E-05  2.4548597E-05  1.4845343E-05  9.0460366E-06  5.5538731E-06  3.4352135E-06  2.1402361E-06  1.3428360E-06  8.4821190E-07  5.3916669E-07  3.4469225E-07  2.2146408E-07  1.4286250E-07  9.2419228E-08  5.9877523E-08  3.8799540E-08  2.5118562E-08  1.6244592E-08  1.0510112E-08  6.8265206E-09  4.4735696E-09  2.9726776E-09  2.0095095E-09  1.3831389E-09  9.6842124E-10  6.8849795E-10  4.9609260E-10  3.6170005E-10  2.6652097E-10  1.9830291E-10  1.4889443E-10
  4.1436330E-01  2.1955960E-01  1.1724999E-01  6.3104647E-02  3.4229164E-02  1.8711778E-02  1.0308934E-02  5.7238418E-03  3.2028069E-03  1.8060822E-03  1.0263709E-03  5.8780391E-04  3.3925559E-04  1.9732880E-04  1.1567060E-04  6.8331647E-05  4.0679985E-05  2.4405568E-05  1.4754705E-05  8.9884137E-06  5.5171277E-06  3.4117214E-06  2.1251905E-06  1.3331951E-06  8.4204269E-07  5.3523537E-07  3.4220777E-07  2.1991679E-07  1.4192230E-07  9.1871034E-08  5.9580134E-08  3.8659772E-08  2.5074454E-08  1.6254770E-08  1.0547201E-08  6.8730680E-09  4.5193736E-09  3.0127192E-09  2.0421615E-09  1.4086509E-09  9.8784931E-10  7.0308245E-10  5.0696695E-10  3.6979342E-10  2.7255348E-10  2.0281571E-10  1.5228746E-10
  4.1446852E-01  2.1952917E-01  1.1718832E-01  6.3047341E-02  3.4185187E-02  1.8680797E-02  1.0288107E-02  5.7102302E-03  3.1940692E-03  1.8005377E-03  1.0228784E-03  5.8561326E-04  3.3788404E-04  1.9647021E-04  1.1513253E-04  6.7993773E-05  4.0467270E-05  2.4271247E-05  1.4669613E-05  8.9343338E-06  5.4826534E-06  3.3896889E-06  2.1110853E-06  1.3241608E-06  8.3626463E-07  5.3155571E-07  3.3988436E-07  2.1847161E-07  1.4104581E-07  9.1361587E-08  5.9305378E-08  3.8532369E-08  2.5036325E-08  1.6267132E-08  1.0584385E-08  6.9187141E-09  4.5639339E-09  3.0515244E-09  2.0737372E-09  1.4332889E-09  1.0065948E-09  7.1714516E-10  5.1744685E-10  3.7758996E-10  2.7836269E-10  2.0716013E-10  1.5555301E-10
  4.1456757E-01  2.1950027E-01  1.1713002E-01  6.2993224E-02  3.4143684E-02  1.8651574E-02  1.0268471E-02  5.6974021E-03  3.1858376E-03  1.7953164E-03  1.0195907E-03  5.8355173E-04  3.3659376E-04  1.9566274E-04  1.1462665E-04  6.7676215E-05  4.0267406E-05  2.4145078E-05  1.4589710E-05  8.8835672E-06  5.4503015E-06  3.3690199E-06  2.0978579E-06  1.3156923E-06  8.3085113E-07  5.2811041E-07  3.3771076E-07  2.1712123E-07  1.4022832E-07  9.0887894E-08  5.9051378E-08  3.8416177E-08  2.5003488E-08  1.6281280E-08  1.0621441E-08  6.9633386E-09  4.6071877E-09  3.0890611E-09  2.1042210E-09  1.4570456E-09  1.0246545E-09  7.3068510E-10  5.2753232E-10  3.8509014E-10  2.8394924E-10  2.1133683E-10  1.5869169E-10
  4.1466117E-01  2.1947272E-01  1.1707471E-01  6.2941933E-02  3.4104372E-02  1.8623908E-02  1.0249888E-02  5.6852673E-03  3.1780538E-03  1.7903809E-03  1.0164840E-03  5.8160435E-04  3.3537530E-04  1.9490045E-04  1.1414922E-04  6.7376597E-05  4.0078887E-05  2.4026105E-05  1.4514386E-05  8.8357238E-06  5.4198217E-06  3.3495533E-06  2.0854043E-06  1.3077224E-06  8.2575885E-07  5.2487149E-07  3.3566904E-07  2.1585426E-07  1.3946270E-07  9.0445587E-08  5.8815559E-08  3.8309765E-08  2.4975225E-08  1.6296922E-08  1.0658317E-08  7.0070067E-09  4.6492446E-09  3.1254439E-09  2.1337146E-09  1.4800047E-09  1.0420944E-09  7.4375279E-10  5.3726168E-10  3.9232285E-10  2.8933490E-10  2.1536224E-10  1.6171594E-10
